partner_id,partner_name,city,vehicle_type,rating
DP0115532,Riya Joshi,Bangalore,E-Bike,4.9
DP0115533,Aadhya Brown,Hyderabad,Bicycle,4.9
DP0115534,Sneha Iyer,Mumbai,Scooter,4.4
DP0115535,Krishna Verma,Kolkata,Bike,3.5
DP0115536,Anjali Anderson,Pune,Scooter,3.8
DP0115537,Reyansh Joshi,Bangalore,E-Bike,3.4
DP0115538,Ishaan Kapoor,Hyderabad,Scooter,3.8
DP0115539,Linda Chopra,Bangalore,Bicycle,3.9
DP0115540,Priya Anderson,Mumbai,E-Bike,4
DP0115541,Neha Brown,Pune,Bicycle,4.7
DP0115542,David Mehta,Bangalore,Scooter,3.9
DP0115543,Rahul Kumar,Hyderabad,Bicycle,3.4
DP0115544,William Sharma,Chennai,E-Bike,3.2
DP0115545,Vivaan Chopra,Bangalore,Bicycle,4.1
DP0115546,Sai Chatterjee,Bangalore,Bike,4.9
DP0115547,Susan Garcia,Kolkata,E-Bike,4.2
DP0115548,Krishna Joshi,Pune,Bike,4.4
DP0115549,Arjun Patel,Mumbai,Scooter,4.7
DP0115550,Elizabeth Rao,Delhi,Scooter,4.1
DP0115551,Sai Malhotra,Delhi,E-Bike,4.3
DP0115552,David Patel,Chennai,Bicycle,3.4
DP0115553,John Mukherjee,Bangalore,Scooter,3.8
DP0115554,Aadhya Williams,Pune,Scooter,4.4
DP0115555,Robert Kapoor,Mumbai,Bicycle,4
DP0115556,Krishna Bose,Delhi,Scooter,3.9
DP0115557,James Singh,Chennai,Bicycle,3.3
DP0115558,Pooja Kumar,Hyderabad,Bicycle,3.7
DP0115559,Ananya Reddy,Bangalore,E-Bike,3.1
DP0115560,James Reddy,Hyderabad,E-Bike,4.4
DP0115561,Susan Brown,Mumbai,E-Bike,4
DP0115562,Amit Nair,Delhi,Bike,3.8
DP0115563,Nikhil Johnson,Pune,Scooter,3.3
DP0115564,Ananya Williams,Mumbai,Bike,4.7
DP0115565,Aarav Mukherjee,Mumbai,Bike,5
DP0115566,Nikhil Malhotra,Kolkata,E-Bike,3.8
DP0115567,Krishna Chatterjee,Hyderabad,Bike,4.9
DP0115568,Meera Joshi,Hyderabad,Bicycle,4
DP0115569,Reyansh Chatterjee,Chennai,Bicycle,4.9
DP0115570,Elizabeth Reddy,Bangalore,Bike,4
DP0115571,Raj Bose,Mumbai,Scooter,3.3
DP0115572,Dhruv Das,Bangalore,E-Bike,5
DP0115573,Diya Williams,Mumbai,Bicycle,3.8
DP0115574,Aadhya Bose,Bangalore,Bicycle,4.5
DP0115575,Priya Nair,Chennai,Bicycle,4
DP0115576,Ananya Rao,Chennai,Scooter,4
DP0115577,Vihaan Patel,Chennai,Bike,4.1
DP0115578,Krishna Brown,Bangalore,Scooter,3.9
DP0115579,James Malhotra,Mumbai,Scooter,3.4
DP0115580,Robert Iyer,Mumbai,Bike,3.7
DP0115581,Rohan Anderson,Hyderabad,Scooter,4.1
DP0115582,Susan Gupta,Kolkata,Scooter,4
DP0115583,Myra Chatterjee,Mumbai,Bicycle,3
DP0115584,Priya Das,Hyderabad,Scooter,3.7
DP0115585,Vihaan Anderson,Chennai,E-Bike,4.3
DP0115586,Sneha Davis,Pune,Bike,3.5
DP0115587,Aditya Joshi,Pune,E-Bike,3.7
DP0115588,Saanvi Chatterjee,Mumbai,Bicycle,4.4
DP0115589,Raj Mehta,Bangalore,E-Bike,4.2
DP0115590,Dhruv Patel,Hyderabad,Scooter,3.3
DP0115591,Elizabeth Anderson,Pune,Bike,3.6
DP0115592,Kavya Malhotra,Pune,Scooter,5
DP0115593,Raj Rao,Pune,Bicycle,3.8
DP0115594,Sai Malhotra,Bangalore,E-Bike,3.3
DP0115595,Elizabeth Nair,Bangalore,Bicycle,4
DP0115596,Riya Singh,Kolkata,E-Bike,4.3
DP0115597,Anjali Chatterjee,Bangalore,Bicycle,3.1
DP0115598,Riya Brown,Mumbai,Bicycle,4.3
DP0115599,Myra Wilson,Bangalore,Bicycle,3.5
DP0115600,Jennifer Anderson,Kolkata,Bicycle,4.7
DP0115601,Susan Gupta,Kolkata,Bicycle,3.1
DP0115602,Pooja Kumar,Chennai,Bicycle,3.5
DP0115603,Vihaan Jones,Hyderabad,Scooter,4.9
DP0115604,Ananya Wilson,Mumbai,E-Bike,4.4
DP0115605,Riya Anderson,Pune,E-Bike,4.5
DP0115606,Kiara Miller,Mumbai,Bicycle,3.8
DP0115607,Kiara Singh,Hyderabad,Bike,4.1
DP0115608,Kabir Reddy,Bangalore,E-Bike,4.3
DP0115609,David Anderson,Kolkata,E-Bike,4.2
DP0115610,Dhruv Davis,Kolkata,E-Bike,4.1
DP0115611,Linda Bose,Chennai,Bike,5
DP0115612,Meera Smith,Delhi,Bicycle,3.8
DP0115613,Elizabeth Gupta,Pune,Bicycle,3.7
DP0115614,Krishna Malhotra,Pune,Scooter,3.5
DP0115615,Ananya Verma,Chennai,Scooter,4
DP0115616,Ayaan Rao,Bangalore,E-Bike,3.1
DP0115617,Aryan Reddy,Mumbai,E-Bike,3.3
DP0115618,Riya Mehta,Kolkata,E-Bike,3.1
DP0115619,Elizabeth Brown,Kolkata,E-Bike,3.8
DP0115620,Dhruv Rao,Chennai,E-Bike,3.3
DP0115621,Reyansh Joshi,Delhi,E-Bike,3.3
DP0115622,Rahul Garcia,Mumbai,Bicycle,3.6
DP0115623,Kabir Gupta,Hyderabad,Bike,4
DP0115624,John Singh,Pune,Bicycle,3.9
DP0115625,Jennifer Singh,Pune,E-Bike,4.5
DP0115626,Karan Chopra,Pune,E-Bike,4
DP0115627,Vivaan Mehta,Kolkata,Bike,4
DP0115628,Vihaan Kapoor,Delhi,E-Bike,3.6
DP0115629,Kavya Gupta,Hyderabad,Scooter,4
DP0115630,Dhruv Verma,Hyderabad,E-Bike,4.4
DP0115631,Ananya Garcia,Hyderabad,Bike,3.8
DP0115632,Neha Singh,Chennai,E-Bike,3.3
DP0115633,Priya Reddy,Chennai,Bike,3.3
DP0115634,James Smith,Hyderabad,E-Bike,3.4
DP0115635,Vikram Das,Hyderabad,Scooter,4.2
DP0115636,Vivaan Mehta,Delhi,E-Bike,3.4
DP0115637,Myra Mehta,Delhi,Bicycle,4
DP0115638,Myra Kapoor,Delhi,E-Bike,4.6
DP0115639,Kabir Reddy,Mumbai,Scooter,3.7
DP0115640,Vivaan Bhatt,Kolkata,Bicycle,4.2
DP0115641,Pooja Gupta,Pune,Scooter,5
DP0115642,Elizabeth Mukherjee,Bangalore,E-Bike,4.1
DP0115643,Michael Patel,Bangalore,Bike,4.3
DP0115644,Robert Singh,Pune,Scooter,4.8
DP0115645,Ayaan Johnson,Pune,Scooter,3.7
DP0115646,David Bhatt,Pune,Scooter,4.6
DP0115647,David Iyer,Delhi,Bike,4
DP0115648,Krishna Smith,Delhi,Scooter,4.7
DP0115649,Ishaan Gupta,Delhi,Scooter,4
DP0115650,Jennifer Joshi,Pune,Scooter,4.2
DP0115651,Rahul Verma,Delhi,Bike,4
DP0115652,Diya Smith,Pune,Bike,4.4
DP0115653,Neha Mehta,Pune,Bicycle,4.9
DP0115654,Michael Chatterjee,Chennai,Bicycle,3.9
DP0115655,Isha Nair,Bangalore,E-Bike,3.9
DP0115656,Amit Brown,Delhi,Scooter,4
DP0115657,Ananya Anderson,Bangalore,Bicycle,3.9
DP0115658,Rohan Wilson,Pune,Scooter,4
DP0115659,Myra Bose,Mumbai,Scooter,4
DP0115660,Aryan Kapoor,Kolkata,Bike,3.6
DP0115661,Pooja Verma,Mumbai,Bicycle,4
DP0115662,Anjali Kumar,Kolkata,E-Bike,4
DP0115663,Robert Gupta,Chennai,Scooter,4
DP0115664,Neha Chatterjee,Pune,Bike,3.9
DP0115665,Kiara Anderson,Kolkata,Bicycle,4
DP0115666,Diya Chopra,Mumbai,Bike,4.6
DP0115667,Michael Williams,Mumbai,Bicycle,4.5
DP0115668,Myra Brown,Mumbai,E-Bike,4.5
DP0115669,Elizabeth Nair,Mumbai,E-Bike,3.4
DP0115670,Aadhya Das,Chennai,E-Bike,3.8
DP0115671,Dhruv Chatterjee,Chennai,Bicycle,3.8
DP0115672,Kavya Sharma,Delhi,Bicycle,4.7
DP0115673,Rahul Smith,Mumbai,Scooter,5
DP0115674,Krishna Kumar,Pune,Scooter,4.9
DP0115675,Riya Singh,Hyderabad,Bike,3.6
DP0115676,Anjali Chatterjee,Bangalore,E-Bike,3
DP0115677,Mary Bhatt,Chennai,Bike,4
DP0115678,David Johnson,Pune,Scooter,4.6
DP0115679,Neha Jones,Kolkata,Bicycle,4.9
DP0115680,Nikhil Iyer,Delhi,E-Bike,3.7
DP0115681,Jennifer Jones,Mumbai,Bike,4
DP0115682,Myra Mukherjee,Hyderabad,Bicycle,4
DP0115683,Amit Chopra,Chennai,Bike,4.8
DP0115684,David Malhotra,Kolkata,Scooter,4.5
DP0115685,Susan Mehta,Delhi,Bike,3.3
DP0115686,Mary Miller,Bangalore,Scooter,4.4
DP0115687,Meera Bose,Delhi,Scooter,4.4
DP0115688,Ayaan Nair,Delhi,Bike,4
DP0115689,Aadhya Singh,Chennai,Bike,3.2
DP0115690,Diya Brown,Mumbai,Scooter,4.8
DP0115691,Jennifer Reddy,Mumbai,Scooter,4.3
DP0115692,Raj Davis,Kolkata,Bicycle,3.6
DP0115693,Saanvi Bhatt,Bangalore,Scooter,4.9
DP0115694,Elizabeth Mukherjee,Delhi,Bicycle,4.9
DP0115695,Elizabeth Davis,Pune,E-Bike,4.6
DP0115696,Reyansh Davis,Hyderabad,Bicycle,3.3
DP0115697,Amit Nair,Kolkata,E-Bike,4
DP0115698,Susan Jones,Pune,Bike,3.6
DP0115699,Diya Jones,Bangalore,Scooter,4.6
DP0115700,William Mehta,Hyderabad,Bicycle,4
DP0115701,John Singh,Mumbai,Bike,3.2
DP0115702,Riya Verma,Bangalore,Scooter,4.2
DP0115703,Michael Singh,Mumbai,Scooter,4.1
DP0115704,Neha Sharma,Delhi,Scooter,4
DP0115705,Vihaan Rao,Bangalore,Bike,4.5
DP0115706,John Garcia,Bangalore,E-Bike,3.9
DP0115707,James Reddy,Bangalore,E-Bike,4.3
DP0115708,Aadhya Sharma,Bangalore,Bicycle,3.5
DP0115709,Anjali Garcia,Hyderabad,Bike,4.3
DP0115710,Riya Singh,Mumbai,Bicycle,4
DP0115711,Kavya Iyer,Hyderabad,E-Bike,4.1
DP0115712,Kabir Williams,Kolkata,Bike,3.9
DP0115713,Susan Singh,Hyderabad,Scooter,3.2
DP0115714,Diya Chatterjee,Mumbai,Bike,4.5
DP0115715,Ayaan Chatterjee,Pune,Bike,3.9
DP0115716,Aditya Malhotra,Delhi,Scooter,3.9
DP0115717,Ishaan Mukherjee,Chennai,Bike,3.7
DP0115718,Vivaan Singh,Delhi,E-Bike,4.1
DP0115719,Kiara Kumar,Bangalore,Scooter,3.5
DP0115720,Anjali Mehta,Hyderabad,Bike,4
DP0115721,Robert Brown,Mumbai,Bicycle,3.5
DP0115722,John Davis,Chennai,Bike,4.3
DP0115723,Anjali Joshi,Mumbai,Bicycle,4.6
DP0115724,Michael Brown,Bangalore,Bike,3.4
DP0115725,Rohan Chopra,Delhi,Bicycle,4
DP0115726,Aarav Bose,Hyderabad,Bicycle,3.5
DP0115727,Vihaan Bhatt,Mumbai,E-Bike,3.7
DP0115728,Ananya Chopra,Pune,Bike,3.3
DP0115729,Aryan Anderson,Hyderabad,Bicycle,3.6
DP0115730,Aditya Reddy,Kolkata,Bike,3.7
DP0115731,David Joshi,Pune,Scooter,3.7
DP0115732,Vikram Chopra,Pune,E-Bike,3.6
DP0115733,John Williams,Hyderabad,Bicycle,4.6
DP0115734,Aadhya Gupta,Delhi,Bike,4.7
DP0115735,Arjun Malhotra,Hyderabad,Scooter,3.1
DP0115736,Amit Anderson,Hyderabad,Bike,3.6
DP0115737,Sai Mukherjee,Mumbai,Scooter,3.6
DP0115738,Krishna Chatterjee,Bangalore,Bike,3.4
DP0115739,William Verma,Chennai,E-Bike,3.6
DP0115740,Aditya Kumar,Bangalore,Scooter,3.4
DP0115741,Kavya Malhotra,Bangalore,E-Bike,4.7
DP0115742,Riya Singh,Kolkata,E-Bike,3.2
DP0115743,Meera Bhatt,Pune,Scooter,3.5
DP0115744,James Johnson,Chennai,Bicycle,4
DP0115745,Michael Miller,Mumbai,Bicycle,3.2
DP0115746,Krishna Singh,Chennai,E-Bike,3
DP0115747,Kabir Kumar,Kolkata,Bike,4.4
DP0115748,Priya Smith,Chennai,Bike,4.3
DP0115749,Vikram Bhatt,Delhi,Scooter,3.9
DP0115750,Isha Sharma,Mumbai,Bicycle,3.6
DP0115751,Kiara Rao,Bangalore,Bike,3.5
DP0115752,Michael Kapoor,Hyderabad,E-Bike,4.2
DP0115753,Rahul Brown,Hyderabad,Bicycle,4.7
DP0115754,Michael Chopra,Delhi,Bike,4.3
DP0115755,Michael Joshi,Pune,E-Bike,3.9
DP0115756,Aryan Rao,Delhi,Scooter,3.7
DP0115757,Vihaan Sharma,Mumbai,E-Bike,4.3
DP0115758,Mary Mehta,Hyderabad,Bike,4
DP0115759,Vihaan Gupta,Pune,Scooter,4.5
DP0115760,William Smith,Hyderabad,E-Bike,3.9
DP0115761,Kavya Sharma,Pune,Scooter,3.8
DP0115762,Reyansh Mehta,Pune,Bicycle,4.5
DP0115763,Karan Patel,Bangalore,Bicycle,4.9
DP0115764,Pooja Iyer,Kolkata,Bike,3.4
DP0115765,David Rao,Pune,E-Bike,3.5
DP0115766,Karan Malhotra,Kolkata,E-Bike,4.2
DP0115767,Ishaan Iyer,Pune,Bicycle,4
DP0115768,Vikram Williams,Bangalore,Scooter,4.6
DP0115769,John Rao,Pune,E-Bike,4.8
DP0115770,James Das,Pune,Scooter,3.9
DP0115771,David Jones,Bangalore,Bike,3.3
DP0115772,Robert Williams,Pune,Bicycle,4.9
DP0115773,Aadhya Patel,Delhi,Scooter,3.7
DP0115774,Kiara Das,Mumbai,Scooter,4
DP0115775,Saanvi Das,Delhi,E-Bike,3.6
DP0115776,Mary Sharma,Chennai,Bicycle,4.8
DP0115777,David Das,Kolkata,Bicycle,4
DP0115778,Ananya Mehta,Delhi,Scooter,4.6
DP0115779,Rahul Joshi,Pune,E-Bike,4.8
DP0115780,Susan Mukherjee,Pune,Scooter,3.3
DP0115781,Meera Mehta,Kolkata,Scooter,3.6
DP0115782,Anjali Verma,Hyderabad,Bicycle,4
DP0115783,Isha Mukherjee,Pune,Bike,4.8
DP0115784,Aadhya Das,Chennai,Bike,5
DP0115785,Susan Kumar,Delhi,Bike,3
DP0115786,Dhruv Brown,Chennai,Bike,3.6
DP0115787,Rahul Anderson,Pune,Bike,3.6
DP0115788,Reyansh Brown,Delhi,Scooter,3.6
DP0115789,Reyansh Miller,Bangalore,Bicycle,4
DP0115790,Sai Kapoor,Hyderabad,Bicycle,3.8
DP0115791,Mary Malhotra,Chennai,Bike,4.5
DP0115792,Aditya Jones,Hyderabad,Bicycle,3.2
DP0115793,James Reddy,Mumbai,Bicycle,4.2
DP0115794,Dhruv Kumar,Kolkata,E-Bike,3.3
DP0115795,Robert Smith,Pune,Bicycle,4.2
DP0115796,Linda Garcia,Chennai,Bicycle,3
DP0115797,Isha Chatterjee,Pune,Scooter,4.3
DP0115798,Sneha Kumar,Mumbai,Bicycle,3.5
DP0115799,Aryan Das,Bangalore,E-Bike,3.3
DP0115800,Ishaan Chatterjee,Bangalore,Bicycle,3.7
DP0115801,Amit Singh,Hyderabad,E-Bike,4
DP0115802,Raj Rao,Hyderabad,Scooter,4.9
DP0115803,Patricia Malhotra,Hyderabad,Scooter,3.7
DP0115804,Arjun Brown,Hyderabad,E-Bike,3.2
DP0115805,Anjali Patel,Hyderabad,Scooter,3.4
DP0115806,Aryan Kapoor,Bangalore,Bicycle,4.4
DP0115807,Rohan Smith,Hyderabad,Scooter,4.5
DP0115808,Arjun Singh,Kolkata,E-Bike,4
DP0115809,Vikram Sharma,Kolkata,Bike,4.6
DP0115810,Nikhil Chopra,Kolkata,E-Bike,4.8
DP0115811,John Patel,Kolkata,Bike,4
DP0115812,Ayaan Bhatt,Hyderabad,Bicycle,4
DP0115813,Saanvi Johnson,Delhi,Bicycle,4
DP0115814,Michael Mukherjee,Kolkata,Scooter,4
DP0115815,Riya Wilson,Pune,Bike,3.3
DP0115816,Nikhil Garcia,Kolkata,E-Bike,3.9
DP0115817,Diya Smith,Kolkata,E-Bike,3.8
DP0115818,Vivaan Jones,Bangalore,Bicycle,3.7
DP0115819,Myra Mukherjee,Mumbai,Bike,4
DP0115820,Rohan Wilson,Chennai,Scooter,4
DP0115821,John Bhatt,Bangalore,Scooter,4.3
DP0115822,Raj Bhatt,Delhi,Scooter,3.4
DP0115823,Robert Gupta,Pune,Bicycle,4.4
DP0115824,Dhruv Reddy,Hyderabad,E-Bike,3.2
DP0115825,Dhruv Brown,Pune,E-Bike,3.7
DP0115826,Karan Kumar,Chennai,Bicycle,4
DP0115827,Rohan Kapoor,Pune,Bike,3.1
DP0115828,Kiara Kumar,Kolkata,Scooter,4.3
DP0115829,David Williams,Bangalore,E-Bike,4.8
DP0115830,Pooja Davis,Kolkata,Scooter,4.2
DP0115831,Raj Kumar,Delhi,Bike,4
DP0115832,Aadhya Jones,Mumbai,Bike,4
DP0115833,Elizabeth Iyer,Kolkata,Bicycle,3.9
DP0115834,Ayaan Verma,Hyderabad,Scooter,4.3
DP0115835,Amit Anderson,Mumbai,Scooter,3.8
DP0115836,Elizabeth Davis,Hyderabad,Bicycle,4.6
DP0115837,Kabir Joshi,Mumbai,Scooter,4.3
DP0115838,Elizabeth Verma,Chennai,Bike,4.7
DP0115839,Robert Das,Kolkata,E-Bike,4.9
DP0115840,Robert Malhotra,Mumbai,Bicycle,4.1
DP0115841,Kiara Nair,Delhi,Bicycle,4.6
DP0115842,Mary Davis,Delhi,Bicycle,4.6
DP0115843,Karan Iyer,Chennai,Scooter,4.5
DP0115844,Ananya Nair,Delhi,Bike,4.2
DP0115845,John Reddy,Pune,E-Bike,4.9
DP0115846,Nikhil Das,Pune,Scooter,4
DP0115847,Dhruv Wilson,Hyderabad,Bicycle,4.6
DP0115848,Pooja Kumar,Delhi,Bicycle,4.8
DP0115849,Kavya Kumar,Bangalore,Scooter,3.4
DP0115850,James Mukherjee,Pune,Scooter,4.2
DP0115851,Susan Rao,Pune,Bicycle,5
DP0115852,Krishna Davis,Delhi,Scooter,4.5
DP0115853,Amit Reddy,Kolkata,Scooter,3.6
DP0115854,Jennifer Reddy,Hyderabad,Bicycle,4.6
DP0115855,Sneha Jones,Chennai,E-Bike,4.5
DP0115856,Ayaan Garcia,Chennai,Bike,3.6
DP0115857,Nikhil Verma,Pune,E-Bike,3.9
DP0115858,William Davis,Kolkata,Scooter,3.2
DP0115859,Reyansh Verma,Pune,Scooter,4
DP0115860,Dhruv Nair,Mumbai,E-Bike,4.2
DP0115861,Linda Anderson,Mumbai,Bicycle,4.2
DP0115862,James Iyer,Mumbai,Scooter,4.9
DP0115863,William Gupta,Delhi,Scooter,3.6
DP0115864,Amit Malhotra,Hyderabad,E-Bike,3.3
DP0115865,Aadhya Gupta,Hyderabad,E-Bike,4
DP0115866,Neha Singh,Hyderabad,Scooter,4
DP0115867,Krishna Johnson,Chennai,Bike,4
DP0115868,Nikhil Reddy,Mumbai,Scooter,4.3
DP0115869,Aarav Jones,Delhi,Scooter,3.6
DP0115870,Vikram Kapoor,Bangalore,Bicycle,3.6
DP0115871,Vihaan Reddy,Mumbai,E-Bike,3.8
DP0115872,Kiara Johnson,Kolkata,Bike,4.2
DP0115873,Elizabeth Mehta,Pune,Bike,3.4
DP0115874,Vikram Gupta,Chennai,Bike,4.6
DP0115875,Saanvi Nair,Kolkata,Scooter,3.2
DP0115876,Amit Rao,Hyderabad,Bike,4
DP0115877,Kiara Johnson,Kolkata,E-Bike,3.7
DP0115878,Ayaan Mehta,Bangalore,E-Bike,4.9
DP0115879,Arjun Kapoor,Pune,Bike,4.2
DP0115880,Raj Jones,Mumbai,E-Bike,3.9
DP0115881,Riya Bhatt,Mumbai,Bicycle,4
DP0115882,Mary Johnson,Mumbai,Scooter,3.9
DP0115883,Krishna Mukherjee,Chennai,Bicycle,4
DP0115884,Karan Mukherjee,Chennai,Bike,3.3
DP0115885,Diya Singh,Pune,Scooter,4.6
DP0115886,Riya Wilson,Bangalore,Bike,3.1
DP0115887,Elizabeth Joshi,Pune,Bike,3.7
DP0115888,Isha Verma,Chennai,E-Bike,3.8
DP0115889,Susan Das,Pune,Bike,3.1
DP0115890,Priya Mehta,Hyderabad,Scooter,3.1
DP0115891,James Jones,Bangalore,Bike,4.7
DP0115892,Robert Singh,Hyderabad,Bicycle,4.3
DP0115893,Ishaan Gupta,Bangalore,Scooter,3.1
DP0115894,Jennifer Kapoor,Pune,E-Bike,3.2
DP0115895,Michael Mukherjee,Mumbai,E-Bike,4.8
DP0115896,Raj Bhatt,Chennai,Scooter,4.1
DP0115897,Nikhil Nair,Chennai,E-Bike,3.2
DP0115898,Mary Iyer,Chennai,Bike,4.9
DP0115899,Isha Kapoor,Hyderabad,Bicycle,4.4
DP0115900,Susan Verma,Pune,E-Bike,4.7
DP0115901,Nikhil Singh,Hyderabad,Scooter,3.8
DP0115902,Krishna Kapoor,Pune,Bicycle,4.6
DP0115903,David Gupta,Hyderabad,Bicycle,3.8
DP0115904,David Anderson,Chennai,Scooter,3.1
DP0115905,Ananya Anderson,Hyderabad,Bike,4.6
DP0115906,Sneha Sharma,Mumbai,Scooter,4.3
DP0115907,Vivaan Rao,Mumbai,E-Bike,4
DP0115908,Aarav Iyer,Hyderabad,Bicycle,4
DP0115909,Jennifer Chopra,Pune,Bicycle,3.8
DP0115910,Karan Mukherjee,Hyderabad,Scooter,3
DP0115911,Michael Das,Kolkata,Scooter,3.4
DP0115912,Jennifer Anderson,Delhi,E-Bike,4.9
DP0115913,Kavya Verma,Hyderabad,Scooter,5
DP0115914,Linda Johnson,Bangalore,Scooter,4
DP0115915,Dhruv Miller,Mumbai,Scooter,3.6
DP0115916,Ishaan Kumar,Mumbai,Bicycle,4
DP0115917,John Chopra,Hyderabad,Bike,4
DP0115918,David Garcia,Bangalore,Bike,3.8
DP0115919,Priya Brown,Mumbai,Bicycle,4.8
DP0115920,William Mukherjee,Delhi,Bike,3.8
DP0115921,Rahul Malhotra,Mumbai,E-Bike,4.5
DP0115922,Dhruv Wilson,Delhi,E-Bike,3.9
DP0115923,Michael Miller,Chennai,Bike,4.8
DP0115924,Vivaan Das,Bangalore,Bicycle,4.2
DP0115925,Michael Anderson,Mumbai,Bike,3.1
DP0115926,Linda Bose,Pune,Bicycle,4.9
DP0115927,Raj Malhotra,Bangalore,Scooter,4
DP0115928,Ayaan Davis,Delhi,Scooter,3.6
DP0115929,William Jones,Hyderabad,E-Bike,4.9
DP0115930,James Rao,Chennai,Bicycle,4.7
DP0115931,Sneha Wilson,Delhi,Scooter,4.1
DP0115932,Aditya Anderson,Pune,Bike,3.8
DP0115933,Susan Bose,Pune,Bicycle,4
DP0115934,Dhruv Verma,Mumbai,E-Bike,3.6
DP0115935,Mary Reddy,Mumbai,Scooter,4.6
DP0115936,Aadhya Singh,Pune,Scooter,4.4
DP0115937,Sai Nair,Chennai,E-Bike,3.9
DP0115938,Krishna Malhotra,Chennai,Bicycle,3.6
DP0115939,Reyansh Rao,Delhi,Bicycle,3
DP0115940,Aditya Jones,Mumbai,Bike,4.5
DP0115941,Ananya Williams,Kolkata,Bike,5
DP0115942,Sai Das,Mumbai,Scooter,3.5
DP0115943,Vivaan Johnson,Kolkata,Scooter,3.1
DP0115944,Kavya Verma,Hyderabad,Bicycle,4.8
DP0115945,David Patel,Mumbai,Scooter,4.4
DP0115946,Susan Patel,Hyderabad,Bike,3.4
DP0115947,Diya Jones,Bangalore,E-Bike,4
DP0115948,Myra Joshi,Mumbai,E-Bike,3
DP0115949,Elizabeth Brown,Hyderabad,E-Bike,3.6
DP0115950,Ananya Bhatt,Hyderabad,Bicycle,5
DP0115951,Meera Malhotra,Delhi,Bike,3.9
DP0115952,Aadhya Singh,Chennai,Scooter,4.7
DP0115953,Vikram Davis,Mumbai,Scooter,4
DP0115954,Aadhya Sharma,Delhi,Scooter,4.1
DP0115955,Riya Chopra,Delhi,Scooter,4.5
DP0115956,Linda Kumar,Pune,Bike,3.7
DP0115957,Dhruv Chatterjee,Bangalore,E-Bike,4.2
DP0115958,Aditya Anderson,Bangalore,Bicycle,3.4
DP0115959,Aditya Miller,Delhi,Bicycle,4.6
DP0115960,Kiara Malhotra,Delhi,E-Bike,3.3
DP0115961,Amit Mukherjee,Kolkata,Scooter,4.9
DP0115962,John Das,Kolkata,Bike,3.5
DP0115963,Isha Mukherjee,Pune,Bicycle,4
DP0115964,Aditya Sharma,Pune,Bicycle,3.4
DP0115965,Karan Mehta,Delhi,Bike,3.8
DP0115966,Priya Gupta,Chennai,Scooter,4.4
DP0115967,Aditya Patel,Pune,E-Bike,3.9
DP0115968,Dhruv Gupta,Hyderabad,Bicycle,4
DP0115969,Jennifer Anderson,Pune,E-Bike,4.2
DP0115970,Ayaan Kumar,Mumbai,Bicycle,3.9
DP0115971,Aadhya Kumar,Pune,Scooter,4.1
DP0115972,Vihaan Williams,Chennai,Scooter,4.2
DP0115973,Aryan Reddy,Kolkata,Scooter,3.1
DP0115974,Arjun Garcia,Mumbai,Scooter,4.9
DP0115975,Ananya Nair,Mumbai,Bicycle,3.7
DP0115976,Vikram Chatterjee,Pune,Bike,4.1
DP0115977,James Anderson,Bangalore,Scooter,4.2
DP0115978,Aryan Mehta,Chennai,E-Bike,3
DP0115979,David Kapoor,Kolkata,Bicycle,3.4
DP0115980,Sai Rao,Kolkata,E-Bike,3.1
DP0115981,Aadhya Verma,Kolkata,Scooter,3.5
DP0115982,Michael Mehta,Mumbai,Scooter,3.8
DP0115983,Kavya Bose,Hyderabad,Scooter,3.5
DP0115984,Kabir Brown,Mumbai,Bicycle,4.5
DP0115985,Ishaan Joshi,Delhi,Bike,3.9
DP0115986,Jennifer Miller,Hyderabad,Scooter,3.8
DP0115987,Vikram Bose,Chennai,Scooter,4
DP0115988,Amit Kapoor,Bangalore,Bike,3.7
DP0115989,John Gupta,Mumbai,Bike,4.3
DP0115990,Rahul Iyer,Kolkata,Bike,3.4
DP0115991,Aryan Miller,Chennai,Bike,3.7
DP0115992,Mary Kumar,Mumbai,Bike,4
DP0115993,Michael Sharma,Pune,Bicycle,4.7
DP0115994,Michael Kapoor,Hyderabad,Scooter,4
DP0115995,Jennifer Reddy,Hyderabad,Scooter,3.8
DP0115996,Sneha Nair,Delhi,Bike,3.1
DP0115997,Kiara Iyer,Bangalore,Bicycle,3.3
DP0115998,Neha Reddy,Chennai,Scooter,4.7
DP0115999,Raj Mukherjee,Bangalore,Bike,4
DP0116000,Rahul Chatterjee,Mumbai,E-Bike,4.9
DP0116001,Aryan Mehta,Mumbai,Bike,4.7
DP0116002,Raj Sharma,Delhi,Scooter,4.8
DP0116003,Elizabeth Davis,Bangalore,E-Bike,4.9
DP0116004,Arjun Chatterjee,Pune,Scooter,4.6
DP0116005,Aryan Bhatt,Delhi,Bicycle,3.1
DP0116006,Rohan Anderson,Bangalore,E-Bike,4.2
DP0116007,Saanvi Reddy,Bangalore,E-Bike,4
DP0116008,Dhruv Smith,Delhi,Bike,4.2
DP0116009,Dhruv Patel,Kolkata,Scooter,4.2
DP0116010,John Mehta,Pune,Scooter,4.7
DP0116011,Ayaan Reddy,Kolkata,Bike,3.9
DP0116012,David Mukherjee,Pune,Bike,4.9
DP0116013,Ishaan Davis,Kolkata,Bicycle,3.1
DP0116014,Priya Nair,Bangalore,Scooter,3.4
DP0116015,Aadhya Johnson,Hyderabad,Bike,4
